target,split,logloss,method,tau,power,max_days,shrink
Q1,interleaved_offset2,0.7390488959967818,gaussian,5.0,1.0,14.0,0.0
Q1,late7,1.3997416976834722,gaussian,5.0,1.0,14.0,0.0
Q1,interleaved_offset1,0.7046076460010697,gaussian,5.0,1.0,14.0,0.03
Q1,interleaved_offset2,0.6946233236034638,gaussian,5.0,1.0,14.0,0.03
Q1,late7,0.9628331882914672,gaussian,5.0,1.0,14.0,0.03
Q1,interleaved_offset1,0.6914951203588471,gaussian,5.0,1.0,14.0,0.07
Q1,interleaved_offset2,0.6840481227260325,gaussian,5.0,1.0,14.0,0.07
Q1,late7,0.9009399534986737,gaussian,5.0,1.0,14.0,0.07
Q1,interleaved_offset1,0.6825834042275708,gaussian,5.0,1.0,14.0,0.12
Q1,interleaved_offset2,0.6755234544537547,gaussian,5.0,1.0,14.0,0.12
Q1,late7,0.8582139371951961,gaussian,5.0,1.0,14.0,0.12
Q1,interleaved_offset1,0.7191201067096608,gaussian,5.0,1.0,21.0,0.0
Q1,interleaved_offset2,0.7385936649035643,gaussian,5.0,1.0,21.0,0.0
Q1,late7,1.0405145264519808,gaussian,5.0,1.0,21.0,0.0
Q1,interleaved_offset1,0.7011908607749767,gaussian,5.0,1.0,21.0,0.03
Q1,interleaved_offset2,0.6942386695823177,gaussian,5.0,1.0,21.0,0.03
Q1,late7,0.8958310366749479,gaussian,5.0,1.0,21.0,0.03
Q1,interleaved_offset1,0.6899926810910447,gaussian,5.0,1.0,21.0,0.07
Q1,interleaved_offset2,0.6837372530728849,gaussian,5.0,1.0,21.0,0.07
Q1,late7,0.8603712973155491,gaussian,5.0,1.0,21.0,0.07
Q1,interleaved_offset1,0.6817937701673316,gaussian,5.0,1.0,21.0,0.12
Q1,interleaved_offset2,0.6752831030993909,gaussian,5.0,1.0,21.0,0.12
Q1,late7,0.8310624984348042,gaussian,5.0,1.0,21.0,0.12
Q1,interleaved_offset1,0.7191079735339165,gaussian,5.0,1.0,35.0,0.0
Q1,interleaved_offset2,0.7385898987660694,gaussian,5.0,1.0,35.0,0.0
Q1,late7,1.040225807852168,gaussian,5.0,1.0,35.0,0.0
Q1,interleaved_offset1,0.7011870040643539,gaussian,5.0,1.0,35.0,0.03
Q1,interleaved_offset2,0.694235422444544,gaussian,5.0,1.0,35.0,0.03
Q1,late7,0.8956020148392532,gaussian,5.0,1.0,35.0,0.03
Q1,interleaved_offset1,0.6899907361144803,gaussian,5.0,1.0,35.0,0.07
Q1,interleaved_offset2,0.6837345445421367,gaussian,5.0,1.0,35.0,0.07
Q1,late7,0.8601934934295455,gaussian,5.0,1.0,35.0,0.07
Q1,interleaved_offset1,0.6817926468400843,gaussian,5.0,1.0,35.0,0.12
Q1,interleaved_offset2,0.6752809068585471,gaussian,5.0,1.0,35.0,0.12
Q1,late7,0.8309255690860121,gaussian,5.0,1.0,35.0,0.12
Q1,interleaved_offset1,0.7191079735339165,gaussian,5.0,1.0,56.0,0.0
Q1,interleaved_offset2,0.7385898987660694,gaussian,5.0,1.0,56.0,0.0
Q1,late7,1.040225807852168,gaussian,5.0,1.0,56.0,0.0
Q1,interleaved_offset1,0.7011870040643539,gaussian,5.0,1.0,56.0,0.03
Q1,interleaved_offset2,0.6942354224445441,gaussian,5.0,1.0,56.0,0.03
Q1,late7,0.8956020148392532,gaussian,5.0,1.0,56.0,0.03
Q1,interleaved_offset1,0.6899907361144803,gaussian,5.0,1.0,56.0,0.07
Q1,interleaved_offset2,0.6837345445421367,gaussian,5.0,1.0,56.0,0.07
Q1,late7,0.8601934934295455,gaussian,5.0,1.0,56.0,0.07
Q1,interleaved_offset1,0.6817926468400843,gaussian,5.0,1.0,56.0,0.12
Q1,interleaved_offset2,0.6752809068585471,gaussian,5.0,1.0,56.0,0.12
Q1,late7,0.8309255690860121,gaussian,5.0,1.0,56.0,0.12
Q1,interleaved_offset1,0.7191079735339165,gaussian,5.0,1.0,,0.0
Q1,interleaved_offset2,0.7385898987660694,gaussian,5.0,1.0,,0.0
Q1,late7,1.040225807852168,gaussian,5.0,1.0,,0.0
Q1,interleaved_offset1,0.7011870040643539,gaussian,5.0,1.0,,0.03
Q1,interleaved_offset2,0.6942354224445442,gaussian,5.0,1.0,,0.03
Q1,late7,0.8956020148392532,gaussian,5.0,1.0,,0.03
Q1,interleaved_offset1,0.6899907361144803,gaussian,5.0,1.0,,0.07
Q1,interleaved_offset2,0.6837345445421367,gaussian,5.0,1.0,,0.07
Q1,late7,0.8601934934295455,gaussian,5.0,1.0,,0.07
Q1,interleaved_offset1,0.6817926468400843,gaussian,5.0,1.0,,0.12
Q1,interleaved_offset2,0.6752809068585471,gaussian,5.0,1.0,,0.12
Q1,late7,0.8309255690860121,gaussian,5.0,1.0,,0.12
Q1,interleaved_offset1,0.7427402079570227,gaussian,7.0,1.0,14.0,0.0
Q1,interleaved_offset2,0.7201021715964975,gaussian,7.0,1.0,14.0,0.0
Q1,late7,1.3785212248866356,gaussian,7.0,1.0,14.0,0.0
Q1,interleaved_offset1,0.697666420991866,gaussian,7.0,1.0,14.0,0.03
Q1,interleaved_offset2,0.6778077521909641,gaussian,7.0,1.0,14.0,0.03
Q1,late7,0.9457433423637914,gaussian,7.0,1.0,14.0,0.03
Q1,interleaved_offset1,0.6889719466132452,gaussian,7.0,1.0,14.0,0.07
Q1,interleaved_offset2,0.6696575156244035,gaussian,7.0,1.0,14.0,0.07
Q1,late7,0.8885672469971038,gaussian,7.0,1.0,14.0,0.07
Q1,interleaved_offset1,0.6831147536097992,gaussian,7.0,1.0,14.0,0.12
Q1,interleaved_offset2,0.6636601389062332,gaussian,7.0,1.0,14.0,0.12
Q1,late7,0.8507119113535336,gaussian,7.0,1.0,14.0,0.12
Q1,interleaved_offset1,0.6882475471012758,gaussian,7.0,1.0,21.0,0.0
Q1,interleaved_offset2,0.7190992201057208,gaussian,7.0,1.0,21.0,0.0
Q1,late7,0.9608091280688306,gaussian,7.0,1.0,21.0,0.0
Q1,interleaved_offset1,0.684820887259867,gaussian,7.0,1.0,21.0,0.03
Q1,interleaved_offset2,0.6770306985857406,gaussian,7.0,1.0,21.0,0.03
Q1,late7,0.8280948052877066,gaussian,7.0,1.0,21.0,0.03
Q1,interleaved_offset1,0.6814200634052677,gaussian,7.0,1.0,21.0,0.07
Q1,interleaved_offset2,0.669136457122498,gaussian,7.0,1.0,21.0,0.07
Q1,late7,0.8053628167698329,gaussian,7.0,1.0,21.0,0.07
Q1,interleaved_offset1,0.6783795498560655,gaussian,7.0,1.0,21.0,0.12
Q1,interleaved_offset2,0.6634014821648011,gaussian,7.0,1.0,21.0,0.12
Q1,late7,0.7884914406542349,gaussian,7.0,1.0,21.0,0.12
Q1,interleaved_offset1,0.6879049747777204,gaussian,7.0,1.0,35.0,0.0
Q1,interleaved_offset2,0.71884792182006,gaussian,7.0,1.0,35.0,0.0
Q1,late7,0.9588409801503033,gaussian,7.0,1.0,35.0,0.0
Q1,interleaved_offset1,0.6845784299846357,gaussian,7.0,1.0,35.0,0.03
Q1,interleaved_offset2,0.6768012299457015,gaussian,7.0,1.0,35.0,0.03
Q1,late7,0.8262457247947786,gaussian,7.0,1.0,35.0,0.03
Q1,interleaved_offset1,0.6812561165479684,gaussian,7.0,1.0,35.0,0.07
Q1,interleaved_offset2,0.6689328041827134,gaussian,7.0,1.0,35.0,0.07
Q1,late7,0.8036610775193219,gaussian,7.0,1.0,35.0,0.07
Q1,interleaved_offset1,0.6782739909813348,gaussian,7.0,1.0,35.0,0.12
Q1,interleaved_offset2,0.6632258714910856,gaussian,7.0,1.0,35.0,0.12
Q1,late7,0.7869577647403585,gaussian,7.0,1.0,35.0,0.12
Q1,interleaved_offset1,0.6879049319222662,gaussian,7.0,1.0,56.0,0.0
Q1,interleaved_offset2,0.7188478904687111,gaussian,7.0,1.0,56.0,0.0
Q1,late7,0.958840752448713,gaussian,7.0,1.0,56.0,0.0
Q1,interleaved_offset1,0.684578391852296,gaussian,7.0,1.0,56.0,0.03
Q1,interleaved_offset2,0.6768012012864068,gaussian,7.0,1.0,56.0,0.03
Q1,late7,0.8262455076584915,gaussian,7.0,1.0,56.0,0.03
Q1,interleaved_offset1,0.6812560833151449,gaussian,7.0,1.0,56.0,0.07
Q1,interleaved_offset2,0.6689327781660468,gaussian,7.0,1.0,56.0,0.07
Q1,late7,0.8036608730516728,gaussian,7.0,1.0,56.0,0.07
Q1,interleaved_offset1,0.6782739626510204,gaussian,7.0,1.0,56.0,0.12
Q1,interleaved_offset2,0.6632258484602309,gaussian,7.0,1.0,56.0,0.12
Q1,late7,0.7869575754968503,gaussian,7.0,1.0,56.0,0.12
Q1,interleaved_offset1,0.6879049319222662,gaussian,7.0,1.0,,0.0
Q1,interleaved_offset2,0.7188478904687111,gaussian,7.0,1.0,,0.0
Q1,late7,0.958840752448713,gaussian,7.0,1.0,,0.0
Q1,interleaved_offset1,0.684578391852296,gaussian,7.0,1.0,,0.03
Q1,interleaved_offset2,0.6768012012864068,gaussian,7.0,1.0,,0.03
Q1,late7,0.8262455076584915,gaussian,7.0,1.0,,0.03
Q1,interleaved_offset1,0.6812560833151449,gaussian,7.0,1.0,,0.07
Q1,interleaved_offset2,0.6689327781660468,gaussian,7.0,1.0,,0.07
Q1,late7,0.8036608730516727,gaussian,7.0,1.0,,0.07
Q1,interleaved_offset1,0.6782739626510204,gaussian,7.0,1.0,,0.12
Q1,interleaved_offset2,0.663225848460231,gaussian,7.0,1.0,,0.12
Q1,late7,0.78695757549685,gaussian,7.0,1.0,,0.12
Q1,interleaved_offset1,0.7432860020729194,gaussian,10.0,1.0,14.0,0.0
Q1,interleaved_offset2,0.7142913336881545,gaussian,10.0,1.0,14.0,0.0
Q1,late7,1.3830378619609431,gaussian,10.0,1.0,14.0,0.0
Q1,interleaved_offset1,0.6998669123584337,gaussian,10.0,1.0,14.0,0.03
Q1,interleaved_offset2,0.6726775509832399,gaussian,10.0,1.0,14.0,0.03
Q1,late7,0.9509070839856336,gaussian,10.0,1.0,14.0,0.03
Q1,interleaved_offset1,0.6925870785573979,gaussian,10.0,1.0,14.0,0.07
Q1,interleaved_offset2,0.6653325304162239,gaussian,10.0,1.0,14.0,0.07
Q1,late7,0.8944633784447412,gaussian,10.0,1.0,14.0,0.07
Q1,interleaved_offset1,0.6878404134779279,gaussian,10.0,1.0,14.0,0.12
Q1,interleaved_offset2,0.6602054272498805,gaussian,10.0,1.0,14.0,0.12
Q1,late7,0.8573360547416208,gaussian,10.0,1.0,14.0,0.12
Q1,interleaved_offset1,0.6798389209726915,gaussian,10.0,1.0,21.0,0.0
Q1,interleaved_offset2,0.7147022781352257,gaussian,10.0,1.0,21.0,0.0
Q1,late7,0.9420134127125829,gaussian,10.0,1.0,21.0,0.0
Q1,interleaved_offset1,0.6790906363764156,gaussian,10.0,1.0,21.0,0.03
Q1,interleaved_offset2,0.6734230454536907,gaussian,10.0,1.0,21.0,0.03
Q1,late7,0.8112858297065164,gaussian,10.0,1.0,21.0,0.03
Q1,interleaved_offset1,0.6782906567911475,gaussian,10.0,1.0,21.0,0.07
Q1,interleaved_offset2,0.666466177879237,gaussian,10.0,1.0,21.0,0.07
Q1,late7,0.7909812052284011,gaussian,10.0,1.0,21.0,0.07
Q1,interleaved_offset1,0.6775679543171799,gaussian,10.0,1.0,21.0,0.12
Q1,interleaved_offset2,0.6617431047806449,gaussian,10.0,1.0,21.0,0.12
Q1,late7,0.7768191105022291,gaussian,10.0,1.0,21.0,0.12
Q1,interleaved_offset1,0.6785053470372638,gaussian,10.0,1.0,35.0,0.0
Q1,interleaved_offset2,0.7121873406318929,gaussian,10.0,1.0,35.0,0.0
Q1,late7,0.9389949720176056,gaussian,10.0,1.0,35.0,0.0
Q1,interleaved_offset1,0.6779926255879868,gaussian,10.0,1.0,35.0,0.03
Q1,interleaved_offset2,0.6710805044964319,gaussian,10.0,1.0,35.0,0.03
Q1,late7,0.8084006461220368,gaussian,10.0,1.0,35.0,0.03
Q1,interleaved_offset1,0.6774544890316679,gaussian,10.0,1.0,35.0,0.07
Q1,interleaved_offset2,0.6643385661343975,gaussian,10.0,1.0,35.0,0.07
Q1,late7,0.7882688576723973,gaussian,10.0,1.0,35.0,0.07
Q1,interleaved_offset1,0.6769951276149607,gaussian,10.0,1.0,35.0,0.12
Q1,interleaved_offset2,0.6598625741340702,gaussian,10.0,1.0,35.0,0.12
Q1,late7,0.7743152519514639,gaussian,10.0,1.0,35.0,0.12
Q1,interleaved_offset1,0.6784857976092542,gaussian,10.0,1.0,56.0,0.0
Q1,interleaved_offset2,0.7121736638741221,gaussian,10.0,1.0,56.0,0.0
Q1,late7,0.9346900093192951,gaussian,10.0,1.0,56.0,0.0
Q1,interleaved_offset1,0.6779747532679274,gaussian,10.0,1.0,56.0,0.03
Q1,interleaved_offset2,0.6710547555639752,gaussian,10.0,1.0,56.0,0.03
Q1,late7,0.8081911850907074,gaussian,10.0,1.0,56.0,0.03
Q1,interleaved_offset1,0.677438662657009,gaussian,10.0,1.0,56.0,0.07
Q1,interleaved_offset2,0.6643221753481215,gaussian,10.0,1.0,56.0,0.07
Q1,late7,0.7881022955965561,gaussian,10.0,1.0,56.0,0.07
Q1,interleaved_offset1,0.6769815949489683,gaussian,10.0,1.0,56.0,0.12
Q1,interleaved_offset2,0.6598503148788267,gaussian,10.0,1.0,56.0,0.12
Q1,late7,0.7741697038665958,gaussian,10.0,1.0,56.0,0.12
Q1,interleaved_offset1,0.6784857971050062,gaussian,10.0,1.0,,0.0
Q1,interleaved_offset2,0.7121736638109943,gaussian,10.0,1.0,,0.0
Q1,late7,0.934647098283166,gaussian,10.0,1.0,,0.0
Q1,interleaved_offset1,0.6779747527862321,gaussian,10.0,1.0,,0.03
Q1,interleaved_offset2,0.6710547091258595,gaussian,10.0,1.0,,0.03
Q1,late7,0.8081910615625114,gaussian,10.0,1.0,,0.03
Q1,interleaved_offset1,0.6774386622046216,gaussian,10.0,1.0,,0.07
Q1,interleaved_offset2,0.6643221562559953,gaussian,10.0,1.0,,0.07
Q1,late7,0.7881022417420491,gaussian,10.0,1.0,,0.07
Q1,interleaved_offset1,0.6769815945320132,gaussian,10.0,1.0,,0.12
Q1,interleaved_offset2,0.6598503043670649,gaussian,10.0,1.0,,0.12
Q1,late7,0.7741696721464605,gaussian,10.0,1.0,,0.12
Q1,interleaved_offset1,0.7467717887700458,gaussian,14.0,1.0,14.0,0.0
Q1,interleaved_offset2,0.7134467954317993,gaussian,14.0,1.0,14.0,0.0
Q1,late7,1.389648167619069,gaussian,14.0,1.0,14.0,0.0
Q1,interleaved_offset1,0.7036749215471848,gaussian,14.0,1.0,14.0,0.03
Q1,interleaved_offset2,0.6720192010145825,gaussian,14.0,1.0,14.0,0.03
Q1,late7,0.9574588126350367,gaussian,14.0,1.0,14.0,0.03
Q1,interleaved_offset1,0.6966923865488218,gaussian,14.0,1.0,14.0,0.07
Q1,interleaved_offset2,0.6648936117804132,gaussian,14.0,1.0,14.0,0.07
Q1,late7,0.9009151559315332,gaussian,14.0,1.0,14.0,0.07
Q1,interleaved_offset1,0.6921698841375066,gaussian,14.0,1.0,14.0,0.12
Q1,interleaved_offset2,0.6600011120005177,gaussian,14.0,1.0,14.0,0.12
Q1,late7,0.8636308037568559,gaussian,14.0,1.0,14.0,0.12
Q1,interleaved_offset1,0.6786699969681709,gaussian,14.0,1.0,21.0,0.0
Q1,interleaved_offset2,0.7163617508149599,gaussian,14.0,1.0,21.0,0.0
Q1,late7,0.939915298946722,gaussian,14.0,1.0,21.0,0.0
Q1,interleaved_offset1,0.6784602173047196,gaussian,14.0,1.0,21.0,0.03
Q1,interleaved_offset2,0.6752758388144181,gaussian,14.0,1.0,21.0,0.03
Q1,late7,0.8094992950771327,gaussian,14.0,1.0,21.0,0.03
Q1,interleaved_offset1,0.6782688805242237,gaussian,14.0,1.0,21.0,0.07
Q1,interleaved_offset2,0.6685448201552417,gaussian,14.0,1.0,21.0,0.07
Q1,late7,0.7895782330167941,gaussian,14.0,1.0,21.0,0.07
Q1,interleaved_offset1,0.6781642990600231,gaussian,14.0,1.0,21.0,0.12
Q1,interleaved_offset2,0.6640565061077546,gaussian,14.0,1.0,21.0,0.12
Q1,late7,0.7758469506720079,gaussian,14.0,1.0,21.0,0.12
Q1,interleaved_offset1,0.6788251323139503,gaussian,14.0,1.0,35.0,0.0
Q1,interleaved_offset2,0.7092928220998267,gaussian,14.0,1.0,35.0,0.0
Q1,late7,0.9385069349416799,gaussian,14.0,1.0,35.0,0.0
Q1,interleaved_offset1,0.6788453476170075,gaussian,14.0,1.0,35.0,0.03
Q1,interleaved_offset2,0.6686664567309486,gaussian,14.0,1.0,35.0,0.03
Q1,late7,0.8081927026163459,gaussian,14.0,1.0,35.0,0.03
Q1,interleaved_offset1,0.6789249555044025,gaussian,14.0,1.0,35.0,0.07
Q1,interleaved_offset2,0.6625148834564873,gaussian,14.0,1.0,35.0,0.07
Q1,late7,0.788401871245665,gaussian,14.0,1.0,35.0,0.07
Q1,interleaved_offset1,0.6791075416709593,gaussian,14.0,1.0,35.0,0.12
Q1,interleaved_offset2,0.658701092688748,gaussian,14.0,1.0,35.0,0.12
Q1,late7,0.7748245543663816,gaussian,14.0,1.0,35.0,0.12
Q1,interleaved_offset1,0.6785736988571593,gaussian,14.0,1.0,56.0,0.0
Q1,interleaved_offset2,0.6780567526157251,gaussian,14.0,1.0,56.0,0.0
Q1,late7,0.8245998097529789,gaussian,14.0,1.0,56.0,0.0
Q1,interleaved_offset1,0.6786201668604281,gaussian,14.0,1.0,56.0,0.03
Q1,interleaved_offset2,0.6668726582529887,gaussian,14.0,1.0,56.0,0.03
Q1,late7,0.7976270377044187,gaussian,14.0,1.0,56.0,0.03
Q1,interleaved_offset1,0.6787324582315625,gaussian,14.0,1.0,56.0,0.07
Q1,interleaved_offset2,0.6617052825459807,gaussian,14.0,1.0,56.0,0.07
Q1,late7,0.7820018640591249,gaussian,14.0,1.0,56.0,0.07
Q1,interleaved_offset1,0.6789523493278604,gaussian,14.0,1.0,56.0,0.12
Q1,interleaved_offset2,0.6582456929591353,gaussian,14.0,1.0,56.0,0.12
Q1,late7,0.7700679500824152,gaussian,14.0,1.0,56.0,0.12
Q1,interleaved_offset1,0.6785720762469611,gaussian,14.0,1.0,,0.0
Q1,interleaved_offset2,0.6776619248753306,gaussian,14.0,1.0,,0.0
Q1,late7,0.824022504209913,gaussian,14.0,1.0,,0.0
Q1,interleaved_offset1,0.678618617930497,gaussian,14.0,1.0,,0.03
Q1,interleaved_offset2,0.6667879050584902,gaussian,14.0,1.0,,0.03
Q1,late7,0.7974470897123108,gaussian,14.0,1.0,,0.03
Q1,interleaved_offset1,0.6787310047960577,gaussian,14.0,1.0,,0.07
Q1,interleaved_offset2,0.6616652979216286,gaussian,14.0,1.0,,0.07
Q1,late7,0.7819051864918481,gaussian,14.0,1.0,,0.07
Q1,interleaved_offset1,0.6789510109716673,gaussian,14.0,1.0,,0.12
Q1,interleaved_offset2,0.6582225205003105,gaussian,14.0,1.0,,0.12
Q1,late7,0.7700056208982292,gaussian,14.0,1.0,,0.12
Q1,interleaved_offset1,0.7499658871630733,gaussian,21.0,1.0,14.0,0.0
Q1,interleaved_offset2,0.7137411903210952,gaussian,21.0,1.0,14.0,0.0
Q1,late7,1.3948415273423347,gaussian,21.0,1.0,14.0,0.0
Q1,interleaved_offset1,0.7069427935519841,gaussian,21.0,1.0,14.0,0.03
Q1,interleaved_offset2,0.6723705195533857,gaussian,21.0,1.0,14.0,0.03
Q1,late7,0.962510456799622,gaussian,21.0,1.0,14.0,0.03
Q1,interleaved_offset1,0.7000155616299576,gaussian,21.0,1.0,14.0,0.07
Q1,interleaved_offset2,0.6653096481237815,gaussian,21.0,1.0,14.0,0.07
Q1,late7,0.9057750692815852,gaussian,21.0,1.0,14.0,0.07
Q1,interleaved_offset1,0.6955092096706553,gaussian,21.0,1.0,14.0,0.12
Q1,interleaved_offset2,0.6604824596472076,gaussian,21.0,1.0,14.0,0.12
Q1,late7,0.8682471310272292,gaussian,21.0,1.0,14.0,0.12
Q1,interleaved_offset1,0.6792774258180323,gaussian,21.0,1.0,21.0,0.0
Q1,interleaved_offset2,0.7191983039722982,gaussian,21.0,1.0,21.0,0.0
Q1,late7,0.9407637390835311,gaussian,21.0,1.0,21.0,0.0
Q1,interleaved_offset1,0.6792113430259936,gaussian,21.0,1.0,21.0,0.03
Q1,interleaved_offset2,0.6781353352777332,gaussian,21.0,1.0,21.0,0.03
Q1,late7,0.8103698536792107,gaussian,21.0,1.0,21.0,0.03
Q1,interleaved_offset1,0.6791854951869546,gaussian,21.0,1.0,21.0,0.07
Q1,interleaved_offset2,0.6714227104097135,gaussian,21.0,1.0,21.0,0.07
Q1,late7,0.7904723031681274,gaussian,21.0,1.0,21.0,0.07
Q1,interleaved_offset1,0.6792503624931225,gaussian,21.0,1.0,21.0,0.12
Q1,interleaved_offset2,0.6669386740711862,gaussian,21.0,1.0,21.0,0.12
Q1,late7,0.7767612645902707,gaussian,21.0,1.0,21.0,0.12
Q1,interleaved_offset1,0.6862897580012299,gaussian,21.0,1.0,35.0,0.0
Q1,interleaved_offset2,0.7091231926329123,gaussian,21.0,1.0,35.0,0.0
Q1,late7,0.9423608307611869,gaussian,21.0,1.0,35.0,0.0
Q1,interleaved_offset1,0.686261243975922,gaussian,21.0,1.0,35.0,0.03
Q1,interleaved_offset2,0.6687321109153642,gaussian,21.0,1.0,35.0,0.03
Q1,late7,0.8119737835336672,gaussian,21.0,1.0,35.0,0.03
Q1,interleaved_offset1,0.6862568599638521,gaussian,21.0,1.0,35.0,0.07
Q1,interleaved_offset2,0.6628684630634504,gaussian,21.0,1.0,35.0,0.07
Q1,late7,0.7920820195683176,gaussian,21.0,1.0,35.0,0.07
Q1,interleaved_offset1,0.686304840568862,gaussian,21.0,1.0,35.0,0.12
Q1,interleaved_offset2,0.6593745586738937,gaussian,21.0,1.0,35.0,0.12
Q1,late7,0.7783723638651,gaussian,21.0,1.0,35.0,0.12
Q1,interleaved_offset1,0.6854982188193028,gaussian,21.0,1.0,56.0,0.0
Q1,interleaved_offset2,0.6598885039428187,gaussian,21.0,1.0,56.0,0.0
Q1,late7,0.7611414343686173,gaussian,21.0,1.0,56.0,0.0
Q1,interleaved_offset1,0.6855964656331942,gaussian,21.0,1.0,56.0,0.03
Q1,interleaved_offset2,0.6586626157370526,gaussian,21.0,1.0,56.0,0.03
Q1,late7,0.7576429416539592,gaussian,21.0,1.0,56.0,0.03
Q1,interleaved_offset1,0.6857497254925917,gaussian,21.0,1.0,56.0,0.07
Q1,interleaved_offset2,0.6574204156452436,gaussian,21.0,1.0,56.0,0.07
Q1,late7,0.7534843656609845,gaussian,21.0,1.0,56.0,0.07
Q1,interleaved_offset1,0.6859769690063617,gaussian,21.0,1.0,56.0,0.12
Q1,interleaved_offset2,0.6562880065601249,gaussian,21.0,1.0,56.0,0.12
Q1,late7,0.748902048590607,gaussian,21.0,1.0,56.0,0.12
Q1,interleaved_offset1,0.6852726054095035,gaussian,21.0,1.0,,0.0
Q1,interleaved_offset2,0.6580271570441336,gaussian,21.0,1.0,,0.0
Q1,late7,0.7574926358890781,gaussian,21.0,1.0,,0.0
Q1,interleaved_offset1,0.685380405553022,gaussian,21.0,1.0,,0.03
Q1,interleaved_offset2,0.6571391024096023,gaussian,21.0,1.0,,0.03
Q1,late7,0.7543581636115682,gaussian,21.0,1.0,,0.03
Q1,interleaved_offset1,0.6855461048066658,gaussian,21.0,1.0,,0.07
Q1,interleaved_offset2,0.6562073579270995,gaussian,21.0,1.0,,0.07
Q1,late7,0.7505874932325716,gaussian,21.0,1.0,,0.07
Q1,interleaved_offset1,0.6857884268320987,gaussian,21.0,1.0,,0.12
Q1,interleaved_offset2,0.6553371969766753,gaussian,21.0,1.0,,0.12
Q1,late7,0.7463864977192854,gaussian,21.0,1.0,,0.12
Q1,interleaved_offset1,0.7513090483848879,gaussian,28.0,1.0,14.0,0.0
Q1,interleaved_offset2,0.7140041807599075,gaussian,28.0,1.0,14.0,0.0
Q1,late7,1.396897719615925,gaussian,28.0,1.0,14.0,0.0
Q1,interleaved_offset1,0.7082930446790511,gaussian,28.0,1.0,14.0,0.03
Q1,interleaved_offset2,0.6726431683278986,gaussian,28.0,1.0,14.0,0.03
Q1,late7,0.964498089435379,gaussian,28.0,1.0,14.0,0.03
Q1,interleaved_offset1,0.7013642359724793,gaussian,28.0,1.0,14.0,0.07
Q1,interleaved_offset2,0.6655922690506405,gaussian,28.0,1.0,14.0,0.07
Q1,late7,0.9076720060710959,gaussian,28.0,1.0,14.0,0.07
Q1,interleaved_offset1,0.6968418121718704,gaussian,28.0,1.0,14.0,0.12
Q1,interleaved_offset2,0.6607734766333576,gaussian,28.0,1.0,14.0,0.12
Q1,late7,0.870031858389282,gaussian,28.0,1.0,14.0,0.12
Q1,interleaved_offset1,0.6798021087625569,gaussian,28.0,1.0,21.0,0.0
Q1,interleaved_offset2,0.7206251570916662,gaussian,28.0,1.0,21.0,0.0
Q1,late7,0.9414267748586378,gaussian,28.0,1.0,21.0,0.0
Q1,interleaved_offset1,0.6797571779150492,gaussian,28.0,1.0,21.0,0.03
Q1,interleaved_offset2,0.6795486315589224,gaussian,28.0,1.0,21.0,0.03
Q1,late7,0.8110138898259064,gaussian,28.0,1.0,21.0,0.03
Q1,interleaved_offset1,0.6797543146165899,gaussian,28.0,1.0,21.0,0.07
Q1,interleaved_offset2,0.6728148746852394,gaussian,28.0,1.0,21.0,0.07
Q1,late7,0.791090843286569,gaussian,28.0,1.0,21.0,0.07
Q1,interleaved_offset1,0.6798401771721305,gaussian,28.0,1.0,21.0,0.12
Q1,interleaved_offset2,0.6682996770368839,gaussian,28.0,1.0,21.0,0.12
Q1,late7,0.7773477028858057,gaussian,28.0,1.0,21.0,0.12
Q1,interleaved_offset1,0.6922040297847947,gaussian,28.0,1.0,35.0,0.0
Q1,interleaved_offset2,0.7108443450932302,gaussian,28.0,1.0,35.0,0.0
Q1,late7,0.9455483665675473,gaussian,28.0,1.0,35.0,0.0
Q1,interleaved_offset1,0.692026554151931,gaussian,28.0,1.0,35.0,0.03
Q1,interleaved_offset2,0.6704519574197243,gaussian,28.0,1.0,35.0,0.03
Q1,late7,0.8150262568076971,gaussian,28.0,1.0,35.0,0.03
Q1,interleaved_offset1,0.6918212012466842,gaussian,28.0,1.0,35.0,0.07
Q1,interleaved_offset2,0.6645813394559571,gaussian,28.0,1.0,35.0,0.07
Q1,late7,0.7949597384563455,gaussian,28.0,1.0,35.0,0.07
Q1,interleaved_offset1,0.6916141213755516,gaussian,28.0,1.0,35.0,0.12
Q1,interleaved_offset2,0.6610704843441997,gaussian,28.0,1.0,35.0,0.12
Q1,late7,0.7810397784980561,gaussian,28.0,1.0,35.0,0.12
Q1,interleaved_offset1,0.6914802422523053,gaussian,28.0,1.0,56.0,0.0
Q1,interleaved_offset2,0.6592209848828633,gaussian,28.0,1.0,56.0,0.0
Q1,late7,0.7470414764112564,gaussian,28.0,1.0,56.0,0.0
Q1,interleaved_offset1,0.6914959406903805,gaussian,28.0,1.0,56.0,0.03
Q1,interleaved_offset2,0.6588053893680437,gaussian,28.0,1.0,56.0,0.03
Q1,late7,0.7453342089541025,gaussian,28.0,1.0,56.0,0.03
Q1,interleaved_offset1,0.6915299035135098,gaussian,28.0,1.0,56.0,0.07
Q1,interleaved_offset2,0.6583310444461424,gaussian,28.0,1.0,56.0,0.07
Q1,late7,0.7431427160925411,gaussian,28.0,1.0,56.0,0.07
Q1,interleaved_offset1,0.6915932366485881,gaussian,28.0,1.0,56.0,0.12
Q1,interleaved_offset2,0.6578455796649266,gaussian,28.0,1.0,56.0,0.12
