target,submission_strategy,model_name,threshold,accuracy,f1,positive_rate,prior_gap,fold
Q3,blend_lightgbm_rule_0.25,lightgbm,0.1,0.6447368421052632,0.7768595041322315,0.9605263157894737,0.3766336983398092,last_third_by_subject
Q3,blend_lightgbm_rule_0.5,lightgbm,0.15,0.6447368421052632,0.7804878048780487,0.9868421052631579,0.4029494878134934,last_third_by_subject
Q3,blend_lightgbm_rule_0.75,lightgbm,0.25,0.6513157894736842,0.7836734693877551,0.9802631578947368,0.39637054044507236,last_third_by_subject
Q3,model_catboost,catboost,0.4,0.6578947368421053,0.7868852459016393,0.9736842105263158,0.38979159307665134,last_third_by_subject
Q3,blend_catboost_rule_0.25,catboost,0.1,0.6513157894736842,0.7836734693877551,0.9802631578947368,0.39637054044507236,last_third_by_subject
Q3,blend_catboost_rule_0.5,catboost,0.25,0.6710526315789473,0.7899159663865546,0.9342105263157895,0.350317908866125,last_third_by_subject
Q3,blend_catboost_rule_0.75,catboost,0.4,0.6776315789473685,0.7914893617021277,0.9144736842105263,0.33058106676086185,last_third_by_subject
Q3,meta_rule_extra_trees,extra_trees,0.5,0.7039473684210527,0.7804878048780488,0.7171052631578947,0.13321264570823022,last_third_by_subject
Q3,meta_rule_lightgbm,lightgbm,0.35,0.6644736842105263,0.7848101265822784,0.9276315789473685,0.343738961497704,last_third_by_subject
Q3,meta_rule_catboost,catboost,0.4,0.6710526315789473,0.7916666666666666,0.9473684210526315,0.36347580360296705,last_third_by_subject
Q3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.2,0.6513157894736842,0.7818930041152263,0.9671052631578947,0.3832126457082302,last_third_by_subject
S1,rule_subject_strategy_tuned,rule,0.05,0.7171052631578947,0.7999999999999999,0.7171052631578947,0.042608618862592706,last_third_by_subject
S1,model_logistic_regression,logistic_regression,0.05,0.6381578947368421,0.7533632286995516,0.7697368421052632,0.09524019780996118,last_third_by_subject
S1,blend_logistic_regression_rule_0.25,logistic_regression,0.2,0.7236842105263158,0.8090909090909092,0.75,0.07550335570469802,last_third_by_subject
S1,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.7171052631578947,0.8170212765957447,0.8486842105263158,0.17418756623101384,last_third_by_subject
S1,blend_logistic_regression_rule_0.75,logistic_regression,0.1,0.7105263157894737,0.811965811965812,0.8421052631578947,0.1676086188625927,last_third_by_subject
S1,model_linear_svc,linear_svc,0.05,0.6973684210526315,0.8083333333333335,0.881578947368421,0.20708230307311903,last_third_by_subject
S1,blend_linear_svc_rule_0.25,linear_svc,0.2,0.7368421052631579,0.8165137614678899,0.7368421052631579,0.06234546096785587,last_third_by_subject
S1,blend_linear_svc_rule_0.5,linear_svc,0.05,0.7039473684210527,0.8178137651821863,0.9276315789473685,0.2531349346520665,last_third_by_subject
S1,blend_linear_svc_rule_0.75,linear_svc,0.05,0.7236842105263158,0.8320000000000001,0.9473684210526315,0.27287177675732954,last_third_by_subject
S1,model_svc_rbf,svc_rbf,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,blend_svc_rbf_rule_0.25,svc_rbf,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,blend_svc_rbf_rule_0.5,svc_rbf,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,blend_svc_rbf_rule_0.75,svc_rbf,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,model_random_forest,random_forest,0.3,0.7039473684210527,0.8249027237354086,0.993421052631579,0.318924408336277,last_third_by_subject
S1,blend_random_forest_rule_0.25,random_forest,0.1,0.7302631578947368,0.8298755186721992,0.8881578947368421,0.21366125044154016,last_third_by_subject
S1,blend_random_forest_rule_0.5,random_forest,0.2,0.7302631578947368,0.8298755186721992,0.8881578947368421,0.21366125044154016,last_third_by_subject
S1,blend_random_forest_rule_0.75,random_forest,0.35,0.743421052631579,0.832618025751073,0.8355263157894737,0.1610296714941717,last_third_by_subject
S1,model_extra_trees,extra_trees,0.4,0.7302631578947368,0.831275720164609,0.9013157894736842,0.2268191451783822,last_third_by_subject
S1,blend_extra_trees_rule_0.25,extra_trees,0.1,0.7236842105263158,0.8292682926829268,0.9210526315789473,0.24655598728364536,last_third_by_subject
S1,blend_extra_trees_rule_0.5,extra_trees,0.2,0.7236842105263158,0.8292682926829268,0.9210526315789473,0.24655598728364536,last_third_by_subject
S1,blend_extra_trees_rule_0.75,extra_trees,0.3,0.7236842105263158,0.8292682926829268,0.9210526315789473,0.24655598728364536,last_third_by_subject
S1,model_hist_gradient_boosting,hist_gradient_boosting,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.1,0.7171052631578947,0.8215767634854771,0.8881578947368421,0.21366125044154016,last_third_by_subject
S1,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,model_mlp,mlp,0.05,0.6447368421052632,0.7545454545454546,0.75,0.07550335570469802,last_third_by_subject
S1,blend_mlp_rule_0.25,mlp,0.1,0.743421052631579,0.8266666666666667,0.7828947368421053,0.10839809254680333,last_third_by_subject
S1,blend_mlp_rule_0.5,mlp,0.2,0.743421052631579,0.8266666666666667,0.7828947368421053,0.10839809254680333,last_third_by_subject
S1,blend_mlp_rule_0.75,mlp,0.25,0.7368421052631579,0.8230088495575221,0.7894736842105263,0.11497703991522434,last_third_by_subject
S1,model_lightgbm,lightgbm,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,blend_lightgbm_rule_0.25,lightgbm,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,blend_lightgbm_rule_0.5,lightgbm,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,blend_lightgbm_rule_0.75,lightgbm,0.4,0.7236842105263158,0.8220338983050848,0.8552631578947368,0.18076651359943485,last_third_by_subject
S1,model_catboost,catboost,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,blend_catboost_rule_0.25,catboost,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,blend_catboost_rule_0.5,catboost,0.25,0.7236842105263158,0.8250000000000001,0.881578947368421,0.20708230307311903,last_third_by_subject
S1,blend_catboost_rule_0.75,catboost,0.35,0.7236842105263158,0.8292682926829268,0.9210526315789473,0.24655598728364536,last_third_by_subject
S1,meta_rule_extra_trees,extra_trees,0.35,0.7171052631578947,0.8286852589641435,0.9539473684210527,0.27945072412575067,last_third_by_subject
S1,meta_rule_lightgbm,lightgbm,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S1,meta_rule_catboost,catboost,0.5,0.7302631578947368,0.8270042194092826,0.8618421052631579,0.18734546096785587,last_third_by_subject
S1,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.05,0.6973684210526315,0.8217054263565892,1.0,0.325503355704698,last_third_by_subject
S2,rule_subject_strategy_tuned,rule,0.05,0.6052631578947368,0.7142857142857143,0.756578947368421,0.0921494171670787,last_third_by_subject
S2,model_logistic_regression,logistic_regression,0.1,0.6513157894736842,0.7336683417085427,0.6842105263157895,0.01978099611444717,last_third_by_subject
S2,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.625,0.7420814479638009,0.8289473684210527,0.16451783821971033,last_third_by_subject
S2,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.6381578947368421,0.7555555555555555,0.8552631578947368,0.19083362769339451,last_third_by_subject
S2,blend_logistic_regression_rule_0.75,logistic_regression,0.1,0.6447368421052632,0.7589285714285714,0.8486842105263158,0.1842546803249735,last_third_by_subject
S2,model_linear_svc,linear_svc,0.05,0.6118421052631579,0.7354260089686099,0.8421052631578947,0.17767573295655237,last_third_by_subject
S2,blend_linear_svc_rule_0.25,linear_svc,0.05,0.625,0.7488986784140969,0.868421052631579,0.20399152243023666,last_third_by_subject
S2,blend_linear_svc_rule_0.5,linear_svc,0.15,0.6381578947368421,0.7533632286995515,0.8421052631578947,0.17767573295655237,last_third_by_subject
S2,blend_linear_svc_rule_0.75,linear_svc,0.05,0.625,0.7532467532467533,0.8947368421052632,0.23030731190392084,last_third_by_subject
S2,model_svc_rbf,svc_rbf,0.3,0.631578947368421,0.7723577235772359,0.993421052631579,0.32899152243023666,last_third_by_subject
S2,blend_svc_rbf_rule_0.25,svc_rbf,0.1,0.6513157894736842,0.7763713080168777,0.9342105263157895,0.26978099611444717,last_third_by_subject
S2,blend_svc_rbf_rule_0.5,svc_rbf,0.2,0.6513157894736842,0.7763713080168777,0.9342105263157895,0.26978099611444717,last_third_by_subject
S2,blend_svc_rbf_rule_0.75,svc_rbf,0.35,0.6644736842105263,0.7829787234042553,0.9210526315789473,0.256623101377605,last_third_by_subject
S2,model_random_forest,random_forest,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,blend_random_forest_rule_0.25,random_forest,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,blend_random_forest_rule_0.5,random_forest,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,blend_random_forest_rule_0.75,random_forest,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,model_extra_trees,extra_trees,0.35,0.6513157894736842,0.7705627705627704,0.8947368421052632,0.23030731190392084,last_third_by_subject
S2,blend_extra_trees_rule_0.25,extra_trees,0.1,0.6513157894736842,0.7705627705627704,0.8947368421052632,0.23030731190392084,last_third_by_subject
S2,blend_extra_trees_rule_0.5,extra_trees,0.2,0.6513157894736842,0.7705627705627704,0.8947368421052632,0.23030731190392084,last_third_by_subject
S2,blend_extra_trees_rule_0.75,extra_trees,0.3,0.6513157894736842,0.7705627705627704,0.8947368421052632,0.23030731190392084,last_third_by_subject
S2,model_hist_gradient_boosting,hist_gradient_boosting,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.05,0.625,0.7634854771784232,0.9605263157894737,0.29609678558813135,last_third_by_subject
S2,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.05,0.618421052631579,0.7642276422764227,0.993421052631579,0.32899152243023666,last_third_by_subject
S2,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,model_mlp,mlp,0.05,0.6578947368421053,0.7570093457943926,0.7828947368421053,0.11846520664076299,last_third_by_subject
S2,blend_mlp_rule_0.25,mlp,0.05,0.6381578947368421,0.7533632286995515,0.8421052631578947,0.17767573295655237,last_third_by_subject
S2,blend_mlp_rule_0.5,mlp,0.15,0.6447368421052632,0.7567567567567567,0.8355263157894737,0.17109678558813135,last_third_by_subject
S2,blend_mlp_rule_0.75,mlp,0.05,0.6381578947368421,0.7577092511013216,0.868421052631579,0.20399152243023666,last_third_by_subject
S2,model_lightgbm,lightgbm,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,blend_lightgbm_rule_0.25,lightgbm,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,blend_lightgbm_rule_0.5,lightgbm,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,blend_lightgbm_rule_0.75,lightgbm,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,model_catboost,catboost,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,blend_catboost_rule_0.25,catboost,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,blend_catboost_rule_0.5,catboost,0.25,0.6513157894736842,0.7705627705627704,0.8947368421052632,0.23030731190392084,last_third_by_subject
S2,blend_catboost_rule_0.75,catboost,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,meta_rule_extra_trees,extra_trees,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,meta_rule_lightgbm,lightgbm,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S2,meta_rule_catboost,catboost,0.3,0.6381578947368421,0.7755102040816326,0.9868421052631579,0.32241257506181553,last_third_by_subject
S2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.05,0.625,0.7692307692307693,1.0,0.3355704697986577,last_third_by_subject
S3,rule_subject_strategy_tuned,rule,0.05,0.6447368421052632,0.7522935779816514,0.7894736842105263,0.11833274461321086,last_third_by_subject
S3,model_logistic_regression,logistic_regression,0.05,0.6447368421052632,0.7300000000000001,0.6710526315789473,8.830801836812174e-05,last_third_by_subject
S3,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.6644736842105263,0.7772925764192139,0.8618421052631579,0.1907011656658424,last_third_by_subject
S3,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.6644736842105263,0.7792207792207791,0.875,0.20385906040268453,last_third_by_subject
S3,blend_logistic_regression_rule_0.75,logistic_regression,0.05,0.6710526315789473,0.7844827586206897,0.881578947368421,0.21043800777110555,last_third_by_subject
S3,model_linear_svc,linear_svc,0.05,0.6710526315789473,0.7767857142857142,0.8289473684210527,0.1578064288237372,last_third_by_subject
S3,blend_linear_svc_rule_0.25,linear_svc,0.05,0.6710526315789473,0.7844827586206897,0.881578947368421,0.21043800777110555,last_third_by_subject
S3,blend_linear_svc_rule_0.5,linear_svc,0.05,0.6776315789473685,0.7896995708154506,0.8881578947368421,0.21701695513952668,last_third_by_subject
S3,blend_linear_svc_rule_0.75,linear_svc,0.05,0.6776315789473685,0.7932489451476794,0.9144736842105263,0.24333274461321086,last_third_by_subject
S3,model_svc_rbf,svc_rbf,0.3,0.6710526315789473,0.7916666666666666,0.9342105263157895,0.263069586718474,last_third_by_subject
S3,blend_svc_rbf_rule_0.25,svc_rbf,0.1,0.6710526315789473,0.793388429752066,0.9473684210526315,0.27622748145531606,last_third_by_subject
S3,blend_svc_rbf_rule_0.5,svc_rbf,0.2,0.6710526315789473,0.793388429752066,0.9473684210526315,0.27622748145531606,last_third_by_subject
S3,blend_svc_rbf_rule_0.75,svc_rbf,0.25,0.6710526315789473,0.7967479674796748,0.9736842105263158,0.30254327092900035,last_third_by_subject
S3,model_random_forest,random_forest,0.3,0.6578947368421053,0.7903225806451613,0.9868421052631579,0.3157011656658424,last_third_by_subject
S3,blend_random_forest_rule_0.25,random_forest,0.1,0.6776315789473685,0.7949790794979079,0.9276315789473685,0.256490639350053,last_third_by_subject
S3,blend_random_forest_rule_0.5,random_forest,0.2,0.6776315789473685,0.7949790794979079,0.9276315789473685,0.256490639350053,last_third_by_subject
S3,blend_random_forest_rule_0.75,random_forest,0.35,0.6973684210526315,0.8050847457627118,0.9078947368421053,0.23675379724478984,last_third_by_subject
S3,model_extra_trees,extra_trees,0.4,0.6973684210526315,0.8000000000000002,0.868421052631579,0.19728011303426352,last_third_by_subject
S3,blend_extra_trees_rule_0.25,extra_trees,0.1,0.6907894736842105,0.80168776371308,0.9144736842105263,0.24333274461321086,last_third_by_subject
S3,blend_extra_trees_rule_0.5,extra_trees,0.2,0.6907894736842105,0.80168776371308,0.9144736842105263,0.24333274461321086,last_third_by_subject
S3,blend_extra_trees_rule_0.75,extra_trees,0.3,0.6907894736842105,0.80168776371308,0.9144736842105263,0.24333274461321086,last_third_by_subject
S3,model_hist_gradient_boosting,hist_gradient_boosting,0.15,0.6644736842105263,0.7935222672064777,0.9802631578947368,0.30912221829742137,last_third_by_subject
S3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.1,0.6776315789473685,0.7914893617021277,0.9013157894736842,0.23017484987636871,last_third_by_subject
S3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.15,0.6842105263157895,0.7983193277310924,0.9210526315789473,0.24991169198163188,last_third_by_subject
S3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.25,0.6842105263157895,0.7983193277310924,0.9210526315789473,0.24991169198163188,last_third_by_subject
S3,model_mlp,mlp,0.05,0.6710526315789473,0.7663551401869159,0.7631578947368421,0.09201695513952668,last_third_by_subject
S3,blend_mlp_rule_0.25,mlp,0.05,0.6578947368421053,0.7739130434782607,0.868421052631579,0.19728011303426352,last_third_by_subject
S3,blend_mlp_rule_0.5,mlp,0.05,0.6710526315789473,0.7844827586206897,0.881578947368421,0.21043800777110555,last_third_by_subject
S3,blend_mlp_rule_0.75,mlp,0.05,0.6776315789473685,0.7896995708154506,0.8881578947368421,0.21701695513952668,last_third_by_subject
S3,model_lightgbm,lightgbm,0.35,0.6907894736842105,0.80168776371308,0.9144736842105263,0.24333274461321086,last_third_by_subject
S3,blend_lightgbm_rule_0.25,lightgbm,0.1,0.6907894736842105,0.80168776371308,0.9144736842105263,0.24333274461321086,last_third_by_subject
S3,blend_lightgbm_rule_0.5,lightgbm,0.2,0.6907894736842105,0.80168776371308,0.9144736842105263,0.24333274461321086,last_third_by_subject
S3,blend_lightgbm_rule_0.75,lightgbm,0.3,0.6907894736842105,0.80168776371308,0.9144736842105263,0.24333274461321086,last_third_by_subject
S3,model_catboost,catboost,0.45,0.6973684210526315,0.8050847457627118,0.9078947368421053,0.23675379724478984,last_third_by_subject
S3,blend_catboost_rule_0.25,catboost,0.15,0.6842105263157895,0.7931034482758622,0.881578947368421,0.21043800777110555,last_third_by_subject
S3,blend_catboost_rule_0.5,catboost,0.25,0.6907894736842105,0.80168776371308,0.9144736842105263,0.24333274461321086,last_third_by_subject
S3,blend_catboost_rule_0.75,catboost,0.35,0.6842105263157895,0.7983193277310924,0.9210526315789473,0.24991169198163188,last_third_by_subject
S3,meta_rule_extra_trees,extra_trees,0.4,0.7039473684210527,0.8051948051948052,0.875,0.20385906040268453,last_third_by_subject
S3,meta_rule_lightgbm,lightgbm,0.4,0.6973684210526315,0.8034188034188035,0.8947368421052632,0.2235959025079477,last_third_by_subject
S3,meta_rule_catboost,catboost,0.45,0.6973684210526315,0.8050847457627118,0.9078947368421053,0.23675379724478984,last_third_by_subject
S3,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.15,0.6644736842105263,0.7935222672064777,0.9802631578947368,0.30912221829742137,last_third_by_subject
S4,rule_subject_strategy_tuned,rule,0.05,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,model_logistic_regression,logistic_regression,0.05,0.5526315789473685,0.6458333333333333,0.7302631578947368,0.15643765453903213,last_third_by_subject
S4,blend_logistic_regression_rule_0.25,logistic_regression,0.25,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_logistic_regression_rule_0.5,logistic_regression,0.5,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_logistic_regression_rule_0.75,logistic_regression,0.15,0.618421052631579,0.7070707070707071,0.7697368421052632,0.19591133874955846,last_third_by_subject
S4,model_linear_svc,linear_svc,0.05,0.5,0.6513761467889909,0.9013157894736842,0.3274902861179795,last_third_by_subject
S4,blend_linear_svc_rule_0.25,linear_svc,0.25,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_linear_svc_rule_0.5,linear_svc,0.45,0.6710526315789473,0.7311827956989247,0.6907894736842105,0.1169639703285058,last_third_by_subject
S4,blend_linear_svc_rule_0.75,linear_svc,0.2,0.6118421052631579,0.70935960591133,0.8026315789473685,0.22880607559166377,last_third_by_subject
S4,model_svc_rbf,svc_rbf,0.35,0.5460526315789473,0.6960352422907489,0.9605263157894737,0.38670081243376897,last_third_by_subject
S4,blend_svc_rbf_rule_0.25,svc_rbf,0.15,0.6513157894736842,0.7253886010362695,0.7368421052631579,0.16301660190745315,last_third_by_subject
S4,blend_svc_rbf_rule_0.5,svc_rbf,0.3,0.6513157894736842,0.7253886010362695,0.7368421052631579,0.16301660190745315,last_third_by_subject
S4,blend_svc_rbf_rule_0.75,svc_rbf,0.45,0.6513157894736842,0.7253886010362695,0.7368421052631579,0.16301660190745315,last_third_by_subject
S4,model_random_forest,random_forest,0.05,0.5328947368421053,0.6952789699570816,1.0,0.4261744966442953,last_third_by_subject
S4,blend_random_forest_rule_0.25,random_forest,0.2,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_random_forest_rule_0.5,random_forest,0.35,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_random_forest_rule_0.75,random_forest,0.3,0.5921052631578947,0.7075471698113207,0.8618421052631579,0.28801660190745315,last_third_by_subject
S4,model_extra_trees,extra_trees,0.3,0.5526315789473685,0.7043478260869566,0.9802631578947368,0.40643765453903213,last_third_by_subject
S4,blend_extra_trees_rule_0.25,extra_trees,0.2,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_extra_trees_rule_0.5,extra_trees,0.35,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_extra_trees_rule_0.75,extra_trees,0.25,0.5592105263157895,0.7074235807860261,0.9736842105263158,0.3998587071706111,last_third_by_subject
S4,model_hist_gradient_boosting,hist_gradient_boosting,0.1,0.5394736842105263,0.6982758620689655,0.993421052631579,0.4195955492758743,last_third_by_subject
S4,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.25,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.5,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.05,0.5328947368421053,0.6952789699570816,1.0,0.4261744966442953,last_third_by_subject
S4,model_mlp,mlp,0.05,0.5592105263157895,0.6633165829145728,0.7763157894736842,0.20249028611797948,last_third_by_subject
S4,blend_mlp_rule_0.25,mlp,0.25,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_mlp_rule_0.5,mlp,0.45,0.6381578947368421,0.7179487179487181,0.75,0.1761744966442953,last_third_by_subject
S4,blend_mlp_rule_0.75,mlp,0.2,0.5986842105263158,0.702439024390244,0.8157894736842105,0.2419639703285058,last_third_by_subject
S4,model_lightgbm,lightgbm,0.05,0.5328947368421053,0.6952789699570816,1.0,0.4261744966442953,last_third_by_subject
S4,blend_lightgbm_rule_0.25,lightgbm,0.15,0.6513157894736842,0.7225130890052356,0.7236842105263158,0.14985870717061112,last_third_by_subject
S4,blend_lightgbm_rule_0.5,lightgbm,0.3,0.6513157894736842,0.7225130890052356,0.7236842105263158,0.14985870717061112,last_third_by_subject
S4,blend_lightgbm_rule_0.75,lightgbm,0.4,0.631578947368421,0.7142857142857143,0.756578947368421,0.18275344401271632,last_third_by_subject
S4,model_catboost,catboost,0.05,0.5328947368421053,0.6952789699570816,1.0,0.4261744966442953,last_third_by_subject
S4,blend_catboost_rule_0.25,catboost,0.2,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_catboost_rule_0.5,catboost,0.35,0.6578947368421053,0.7173913043478262,0.6776315789473685,0.10380607559166377,last_third_by_subject
S4,blend_catboost_rule_0.75,catboost,0.6,0.6710526315789473,0.7126436781609194,0.6118421052631579,0.03801660190745315,last_third_by_subject
S4,meta_rule_extra_trees,extra_trees,0.35,0.5592105263157895,0.6995515695067265,0.9342105263157895,0.3603850229600848,last_third_by_subject
S4,meta_rule_lightgbm,lightgbm,0.05,0.5328947368421053,0.6952789699570816,1.0,0.4261744966442953,last_third_by_subject
S4,meta_rule_catboost,catboost,0.35,0.5394736842105263,0.6982758620689655,0.993421052631579,0.4195955492758743,last_third_by_subject
S4,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.1,0.5394736842105263,0.6982758620689655,0.993421052631579,0.4195955492758743,last_third_by_subject
Q1,rule_subject_strategy_tuned,rule,0.05,0.5368421052631579,0.576923076923077,0.5263157894736842,0.05025945144551519,last_fifth_by_subject
Q1,model_logistic_regression,logistic_regression,0.05,0.49473684210526314,0.619047619047619,0.7578947368421053,0.2818383988139363,last_fifth_by_subject
Q1,blend_logistic_regression_rule_0.25,logistic_regression,0.05,0.5263157894736842,0.6616541353383458,0.8315789473684211,0.3555226093402521,last_fifth_by_subject
Q1,blend_logistic_regression_rule_0.5,logistic_regression,0.05,0.5157894736842106,0.6617647058823529,0.8631578947368421,0.38710155670867313,last_fifth_by_subject
Q1,blend_logistic_regression_rule_0.75,logistic_regression,0.1,0.5157894736842106,0.6617647058823529,0.8631578947368421,0.38710155670867313,last_fifth_by_subject
Q1,model_linear_svc,linear_svc,0.05,0.5263157894736842,0.6762589928057553,0.8947368421052632,0.4186805040770942,last_fifth_by_subject
Q1,blend_linear_svc_rule_0.25,linear_svc,0.05,0.5052631578947369,0.6518518518518519,0.8526315789473684,0.3765752409191994,last_fifth_by_subject
Q1,blend_linear_svc_rule_0.5,linear_svc,0.05,0.5263157894736842,0.6808510638297872,0.9157894736842105,0.4397331356560415,last_fifth_by_subject
Q1,blend_linear_svc_rule_0.75,linear_svc,0.05,0.5263157894736842,0.6853146853146853,0.9368421052631579,0.46078576723498893,last_fifth_by_subject
Q1,model_svc_rbf,svc_rbf,0.25,0.5894736842105263,0.7346938775510204,0.9789473684210527,0.5028910303928837,last_fifth_by_subject
Q1,blend_svc_rbf_rule_0.25,svc_rbf,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_svc_rbf_rule_0.5,svc_rbf,0.15,0.5789473684210527,0.7260273972602741,0.968421052631579,0.49236471460340997,last_fifth_by_subject
Q1,blend_svc_rbf_rule_0.75,svc_rbf,0.2,0.5789473684210527,0.7260273972602741,0.968421052631579,0.49236471460340997,last_fifth_by_subject
Q1,model_random_forest,random_forest,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_random_forest_rule_0.25,random_forest,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_random_forest_rule_0.5,random_forest,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_random_forest_rule_0.75,random_forest,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,model_extra_trees,extra_trees,0.35,0.5894736842105263,0.7310344827586207,0.9578947368421052,0.48183839881393625,last_fifth_by_subject
Q1,blend_extra_trees_rule_0.25,extra_trees,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,blend_extra_trees_rule_0.5,extra_trees,0.15,0.5789473684210527,0.7297297297297298,0.9894736842105263,0.5134173461823572,last_fifth_by_subject
Q1,blend_extra_trees_rule_0.75,extra_trees,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
Q1,model_hist_gradient_boosting,hist_gradient_boosting,0.05,0.5684210526315789,0.7248322147651006,1.0,0.523943661971831,last_fifth_by_subject
