fold,target,submission_strategy,model_name,shrink_alpha,logloss
last_fifth_by_subject,S2,blend_mlp_rule_0.25,mlp,1.0,1.7644622384926154
last_fifth_by_subject,S2,blend_mlp_rule_0.5,mlp,0.0,0.7076311616894946
last_fifth_by_subject,S2,blend_mlp_rule_0.5,mlp,0.15,0.6911347116194699
last_fifth_by_subject,S2,blend_mlp_rule_0.5,mlp,0.25,0.6864724940425666
last_fifth_by_subject,S2,blend_mlp_rule_0.5,mlp,0.35,0.6871933155024778
last_fifth_by_subject,S2,blend_mlp_rule_0.5,mlp,0.5,0.7002203362845669
last_fifth_by_subject,S2,blend_mlp_rule_0.5,mlp,0.75,0.7736155743277748
last_fifth_by_subject,S2,blend_mlp_rule_0.5,mlp,1.0,1.5683091081228187
last_fifth_by_subject,S2,blend_mlp_rule_0.75,mlp,0.0,0.7076311616894946
last_fifth_by_subject,S2,blend_mlp_rule_0.75,mlp,0.15,0.6851662776680029
last_fifth_by_subject,S2,blend_mlp_rule_0.75,mlp,0.25,0.6772258421319148
last_fifth_by_subject,S2,blend_mlp_rule_0.75,mlp,0.35,0.6750268825487473
last_fifth_by_subject,S2,blend_mlp_rule_0.75,mlp,0.5,0.6839933620247796
last_fifth_by_subject,S2,blend_mlp_rule_0.75,mlp,0.75,0.7495618877268784
last_fifth_by_subject,S2,blend_mlp_rule_0.75,mlp,1.0,1.4865065594521463
last_fifth_by_subject,S2,model_lightgbm,lightgbm,0.0,0.7076311616894946
last_fifth_by_subject,S2,model_lightgbm,lightgbm,0.15,0.6897584907824146
last_fifth_by_subject,S2,model_lightgbm,lightgbm,0.25,0.6792612613577627
last_fifth_by_subject,S2,model_lightgbm,lightgbm,0.35,0.6698157053247668
last_fifth_by_subject,S2,model_lightgbm,lightgbm,0.5,0.6575188836204725
last_fifth_by_subject,S2,model_lightgbm,lightgbm,0.75,0.6418419655336022
last_fifth_by_subject,S2,model_lightgbm,lightgbm,1.0,0.6323447639172158
last_fifth_by_subject,S2,blend_lightgbm_rule_0.25,lightgbm,0.0,0.7076311616894946
last_fifth_by_subject,S2,blend_lightgbm_rule_0.25,lightgbm,0.15,0.702591753420633
last_fifth_by_subject,S2,blend_lightgbm_rule_0.25,lightgbm,0.25,0.7059200090873831
last_fifth_by_subject,S2,blend_lightgbm_rule_0.25,lightgbm,0.35,0.7146041621254454
last_fifth_by_subject,S2,blend_lightgbm_rule_0.25,lightgbm,0.5,0.7385246072924523
last_fifth_by_subject,S2,blend_lightgbm_rule_0.25,lightgbm,0.75,0.8158707301437852
last_fifth_by_subject,S2,blend_lightgbm_rule_0.25,lightgbm,1.0,0.980768161080242
last_fifth_by_subject,S2,blend_lightgbm_rule_0.5,lightgbm,0.0,0.7076311616894946
last_fifth_by_subject,S2,blend_lightgbm_rule_0.5,lightgbm,0.15,0.6968389915681605
last_fifth_by_subject,S2,blend_lightgbm_rule_0.5,lightgbm,0.25,0.6929708836927702
last_fifth_by_subject,S2,blend_lightgbm_rule_0.5,lightgbm,0.35,0.6916528539910205
last_fifth_by_subject,S2,blend_lightgbm_rule_0.5,lightgbm,0.5,0.694495688311718
last_fifth_by_subject,S2,blend_lightgbm_rule_0.5,lightgbm,0.75,0.7133855196321487
last_fifth_by_subject,S2,blend_lightgbm_rule_0.5,lightgbm,1.0,0.7557767729474807
last_fifth_by_subject,S2,blend_lightgbm_rule_0.75,lightgbm,0.0,0.7076311616894946
last_fifth_by_subject,S2,blend_lightgbm_rule_0.75,lightgbm,0.15,0.6925686134607071
last_fifth_by_subject,S2,blend_lightgbm_rule_0.75,lightgbm,0.25,0.6841401530685067
last_fifth_by_subject,S2,blend_lightgbm_rule_0.75,lightgbm,0.35,0.6769298327202896
last_fifth_by_subject,S2,blend_lightgbm_rule_0.75,lightgbm,0.5,0.6683360231835705
last_fifth_by_subject,S2,blend_lightgbm_rule_0.75,lightgbm,0.75,0.6600018602490473
last_fifth_by_subject,S2,blend_lightgbm_rule_0.75,lightgbm,1.0,0.6599876883685107
last_fifth_by_subject,S2,model_catboost,catboost,0.0,0.7076311616894946
last_fifth_by_subject,S2,model_catboost,catboost,0.15,0.69339180159927
last_fifth_by_subject,S2,model_catboost,catboost,0.25,0.6847953643859763
last_fifth_by_subject,S2,model_catboost,catboost,0.35,0.6768773996330213
last_fifth_by_subject,S2,model_catboost,catboost,0.5,0.6662268389271154
last_fifth_by_subject,S2,model_catboost,catboost,0.75,0.6516809748709101
last_fifth_by_subject,S2,model_catboost,catboost,1.0,0.6412676157746869
last_fifth_by_subject,S2,blend_catboost_rule_0.25,catboost,0.0,0.7076311616894946
last_fifth_by_subject,S2,blend_catboost_rule_0.25,catboost,0.15,0.703639150499667
last_fifth_by_subject,S2,blend_catboost_rule_0.25,catboost,0.25,0.7077088996198344
last_fifth_by_subject,S2,blend_catboost_rule_0.25,catboost,0.35,0.7172007827387289
last_fifth_by_subject,S2,blend_catboost_rule_0.25,catboost,0.5,0.7425193070343062
last_fifth_by_subject,S2,blend_catboost_rule_0.25,catboost,0.75,0.8230116958338738
last_fifth_by_subject,S2,blend_catboost_rule_0.25,catboost,1.0,0.992798619656478
last_fifth_by_subject,S2,blend_catboost_rule_0.5,catboost,0.0,0.7076311616894946
last_fifth_by_subject,S2,blend_catboost_rule_0.5,catboost,0.15,0.6988325132401042
last_fifth_by_subject,S2,blend_catboost_rule_0.5,catboost,0.25,0.6962374692304394
last_fifth_by_subject,S2,blend_catboost_rule_0.5,catboost,0.35,0.6961735295864806
last_fifth_by_subject,S2,blend_catboost_rule_0.5,catboost,0.5,0.7008899030374273
last_fifth_by_subject,S2,blend_catboost_rule_0.5,catboost,0.75,0.7229250741780124
last_fifth_by_subject,S2,blend_catboost_rule_0.5,catboost,1.0,0.7683956624023408
last_fifth_by_subject,S2,blend_catboost_rule_0.75,catboost,0.0,0.7076311616894946
last_fifth_by_subject,S2,blend_catboost_rule_0.75,catboost,0.15,0.6954212093972691
last_fifth_by_subject,S2,blend_catboost_rule_0.75,catboost,0.25,0.6886451432691649
last_fifth_by_subject,S2,blend_catboost_rule_0.75,catboost,0.35,0.6829195146897346
last_fifth_by_subject,S2,blend_catboost_rule_0.75,catboost,0.5,0.6762768612251054
last_fifth_by_subject,S2,blend_catboost_rule_0.75,catboost,0.75,0.670542343244536
last_fifth_by_subject,S2,blend_catboost_rule_0.75,catboost,1.0,0.6723548088900936
last_fifth_by_subject,S2,meta_rule_extra_trees,extra_trees,0.0,0.7076311616894946
last_fifth_by_subject,S2,meta_rule_extra_trees,extra_trees,0.15,0.6828906691493994
last_fifth_by_subject,S2,meta_rule_extra_trees,extra_trees,0.25,0.6683556589831366
last_fifth_by_subject,S2,meta_rule_extra_trees,extra_trees,0.35,0.655217621515929
last_fifth_by_subject,S2,meta_rule_extra_trees,extra_trees,0.5,0.6378960672265532
last_fifth_by_subject,S2,meta_rule_extra_trees,extra_trees,0.75,0.6147692920899721
last_fifth_by_subject,S2,meta_rule_extra_trees,extra_trees,1.0,0.5982258098685161
last_fifth_by_subject,S2,meta_rule_lightgbm,lightgbm,0.0,0.7076311616894946
last_fifth_by_subject,S2,meta_rule_lightgbm,lightgbm,0.15,0.6896985855925837
last_fifth_by_subject,S2,meta_rule_lightgbm,lightgbm,0.25,0.6791588032953083
last_fifth_by_subject,S2,meta_rule_lightgbm,lightgbm,0.35,0.6696728678250896
last_fifth_by_subject,S2,meta_rule_lightgbm,lightgbm,0.5,0.6573290733043273
last_fifth_by_subject,S2,meta_rule_lightgbm,lightgbm,0.75,0.6416565067906504
last_fifth_by_subject,S2,meta_rule_lightgbm,lightgbm,1.0,0.6323814952309313
last_fifth_by_subject,S2,meta_rule_catboost,catboost,0.0,0.7076311616894946
last_fifth_by_subject,S2,meta_rule_catboost,catboost,0.15,0.6930979899193855
last_fifth_by_subject,S2,meta_rule_catboost,catboost,0.25,0.684349999874432
last_fifth_by_subject,S2,meta_rule_catboost,catboost,0.35,0.6762985547656227
last_fifth_by_subject,S2,meta_rule_catboost,catboost,0.5,0.6654532584711897
last_fifth_by_subject,S2,meta_rule_catboost,catboost,0.75,0.6504953176226512
last_fifth_by_subject,S2,meta_rule_catboost,catboost,1.0,0.6393783360234294
last_fifth_by_subject,S2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.0,0.7076311616894946
last_fifth_by_subject,S2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.15,0.6880529730764512
last_fifth_by_subject,S2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.25,0.6772909695488215
last_fifth_by_subject,S2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.35,0.6682901475889037
last_fifth_by_subject,S2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.5,0.6581169740304922
last_fifth_by_subject,S2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,0.75,0.6510522147104126
last_fifth_by_subject,S2,meta_rule_hist_gradient_boosting,hist_gradient_boosting,1.0,0.6620974297423254
last_fifth_by_subject,S3,history_blend,history,1.0,0.6769491273831301
last_fifth_by_subject,S3,rule_subject_strategy_tuned,rule,0.0,0.661461703810048
last_fifth_by_subject,S3,rule_subject_strategy_tuned,rule,0.15,0.6402634374348403
last_fifth_by_subject,S3,rule_subject_strategy_tuned,rule,0.25,0.6379879059252936
last_fifth_by_subject,S3,rule_subject_strategy_tuned,rule,0.35,0.6454483233294085
last_fifth_by_subject,S3,rule_subject_strategy_tuned,rule,0.5,0.6781822185593039
last_fifth_by_subject,S3,rule_subject_strategy_tuned,rule,0.75,0.8300024759449788
last_fifth_by_subject,S3,rule_subject_strategy_tuned,rule,1.0,3.1024967601922238
last_fifth_by_subject,S3,model_logistic_regression,logistic_regression,0.0,0.661461703810048
last_fifth_by_subject,S3,model_logistic_regression,logistic_regression,0.15,0.6472004044506621
last_fifth_by_subject,S3,model_logistic_regression,logistic_regression,0.25,0.6488739455341571
last_fifth_by_subject,S3,model_logistic_regression,logistic_regression,0.35,0.6592619997517524
last_fifth_by_subject,S3,model_logistic_regression,logistic_regression,0.5,0.6930041159762269
last_fifth_by_subject,S3,model_logistic_regression,logistic_regression,0.75,0.82246419430876
last_fifth_by_subject,S3,model_logistic_regression,logistic_regression,1.0,1.5121008770289708
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.25,logistic_regression,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.25,logistic_regression,0.15,0.638843573960771
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.25,logistic_regression,0.25,0.6319481668948058
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.25,logistic_regression,0.35,0.6313996268136999
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.25,logistic_regression,0.5,0.6437154270231786
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.25,logistic_regression,0.75,0.7169867671262166
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.25,logistic_regression,1.0,1.3458299760322197
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.5,logistic_regression,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.5,logistic_regression,0.15,0.6396299019650645
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.5,logistic_regression,0.25,0.6322326111939585
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.5,logistic_regression,0.35,0.6303842201564054
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.5,logistic_regression,0.5,0.6390532215635557
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.5,logistic_regression,0.75,0.6990961759871094
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.5,logistic_regression,1.0,1.2105219250854917
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.75,logistic_regression,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.75,logistic_regression,0.15,0.6424448236206062
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.75,logistic_regression,0.25,0.6379573006535392
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.75,logistic_regression,0.35,0.6397727118850441
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.75,logistic_regression,0.5,0.6552505670760693
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.75,logistic_regression,0.75,0.7295251505746144
last_fifth_by_subject,S3,blend_logistic_regression_rule_0.75,logistic_regression,1.0,1.2106060363441578
last_fifth_by_subject,S3,model_linear_svc,linear_svc,0.0,0.661461703810048
last_fifth_by_subject,S3,model_linear_svc,linear_svc,0.15,0.6497551200773493
last_fifth_by_subject,S3,model_linear_svc,linear_svc,0.25,0.6497508369371278
last_fifth_by_subject,S3,model_linear_svc,linear_svc,0.35,0.6556761623843794
last_fifth_by_subject,S3,model_linear_svc,linear_svc,0.5,0.6763319522472675
last_fifth_by_subject,S3,model_linear_svc,linear_svc,0.75,0.7525686888653623
last_fifth_by_subject,S3,model_linear_svc,linear_svc,1.0,0.9820717206339037
last_fifth_by_subject,S3,blend_linear_svc_rule_0.25,linear_svc,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_linear_svc_rule_0.25,linear_svc,0.15,0.6398108741610096
last_fifth_by_subject,S3,blend_linear_svc_rule_0.25,linear_svc,0.25,0.6330527804999714
last_fifth_by_subject,S3,blend_linear_svc_rule_0.25,linear_svc,0.35,0.6321954090722706
last_fifth_by_subject,S3,blend_linear_svc_rule_0.25,linear_svc,0.5,0.6428854939105076
last_fifth_by_subject,S3,blend_linear_svc_rule_0.25,linear_svc,0.75,0.7060659774478086
last_fifth_by_subject,S3,blend_linear_svc_rule_0.25,linear_svc,1.0,1.0076723827066902
last_fifth_by_subject,S3,blend_linear_svc_rule_0.5,linear_svc,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_linear_svc_rule_0.5,linear_svc,0.15,0.6413267992230305
last_fifth_by_subject,S3,blend_linear_svc_rule_0.5,linear_svc,0.25,0.6337898023606287
last_fifth_by_subject,S3,blend_linear_svc_rule_0.5,linear_svc,0.35,0.6307414008714394
last_fifth_by_subject,S3,blend_linear_svc_rule_0.5,linear_svc,0.5,0.6351558125969395
last_fifth_by_subject,S3,blend_linear_svc_rule_0.5,linear_svc,0.75,0.6756429422868753
last_fifth_by_subject,S3,blend_linear_svc_rule_0.5,linear_svc,1.0,0.8653954191323665
last_fifth_by_subject,S3,blend_linear_svc_rule_0.75,linear_svc,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_linear_svc_rule_0.75,linear_svc,0.15,0.6446674238746699
last_fifth_by_subject,S3,blend_linear_svc_rule_0.75,linear_svc,0.25,0.6394478085651196
last_fifth_by_subject,S3,blend_linear_svc_rule_0.75,linear_svc,0.35,0.6387569831406509
last_fifth_by_subject,S3,blend_linear_svc_rule_0.75,linear_svc,0.5,0.6466097671647836
last_fifth_by_subject,S3,blend_linear_svc_rule_0.75,linear_svc,0.75,0.6907233573641481
last_fifth_by_subject,S3,blend_linear_svc_rule_0.75,linear_svc,1.0,0.8503800124045537
last_fifth_by_subject,S3,model_svc_rbf,svc_rbf,0.0,0.661461703810048
last_fifth_by_subject,S3,model_svc_rbf,svc_rbf,0.15,0.6522432319971944
last_fifth_by_subject,S3,model_svc_rbf,svc_rbf,0.25,0.6480553447752359
last_fifth_by_subject,S3,model_svc_rbf,svc_rbf,0.35,0.6453190620069569
last_fifth_by_subject,S3,model_svc_rbf,svc_rbf,0.5,0.6438299860300566
last_fifth_by_subject,S3,model_svc_rbf,svc_rbf,0.75,0.6483523271373985
last_fifth_by_subject,S3,model_svc_rbf,svc_rbf,1.0,0.6627778847190975
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.25,svc_rbf,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.25,svc_rbf,0.15,0.6411955619277124
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.25,svc_rbf,0.25,0.6347802230340923
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.25,svc_rbf,0.35,0.6338547301885029
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.25,svc_rbf,0.5,0.6433867242697119
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.25,svc_rbf,0.75,0.6967088623762219
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.25,svc_rbf,1.0,0.8459059147154818
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.5,svc_rbf,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.5,svc_rbf,0.15,0.643525483092565
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.5,svc_rbf,0.25,0.6355598413147866
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.5,svc_rbf,0.35,0.6306208491566284
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.5,svc_rbf,0.5,0.6289442021292093
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.5,svc_rbf,0.75,0.6434872741018968
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.5,svc_rbf,1.0,0.6902367893744309
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.75,svc_rbf,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.75,svc_rbf,0.15,0.6472126506383338
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.75,svc_rbf,0.25,0.640021307152759
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.75,svc_rbf,0.35,0.6345785287674398
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.75,svc_rbf,0.5,0.6296470148819261
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.75,svc_rbf,0.75,0.6305072459075434
last_fifth_by_subject,S3,blend_svc_rbf_rule_0.75,svc_rbf,1.0,0.6454957159162586
last_fifth_by_subject,S3,model_random_forest,random_forest,0.0,0.661461703810048
last_fifth_by_subject,S3,model_random_forest,random_forest,0.15,0.6567578564780198
last_fifth_by_subject,S3,model_random_forest,random_forest,0.25,0.6552808505360261
last_fifth_by_subject,S3,model_random_forest,random_forest,0.35,0.6550592814209485
last_fifth_by_subject,S3,model_random_forest,random_forest,0.5,0.657018767277894
last_fifth_by_subject,S3,model_random_forest,random_forest,0.75,0.6664522295181338
last_fifth_by_subject,S3,model_random_forest,random_forest,1.0,0.6843489512362896
last_fifth_by_subject,S3,blend_random_forest_rule_0.25,random_forest,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_random_forest_rule_0.25,random_forest,0.15,0.6425599567077056
last_fifth_by_subject,S3,blend_random_forest_rule_0.25,random_forest,0.25,0.6372190523013116
last_fifth_by_subject,S3,blend_random_forest_rule_0.25,random_forest,0.35,0.6375086464703619
last_fifth_by_subject,S3,blend_random_forest_rule_0.25,random_forest,0.5,0.6491860731551016
last_fifth_by_subject,S3,blend_random_forest_rule_0.25,random_forest,0.75,0.7074335084505133
last_fifth_by_subject,S3,blend_random_forest_rule_0.25,random_forest,1.0,0.8652345211565973
last_fifth_by_subject,S3,blend_random_forest_rule_0.5,random_forest,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_random_forest_rule_0.5,random_forest,0.15,0.6460862599811524
last_fifth_by_subject,S3,blend_random_forest_rule_0.5,random_forest,0.25,0.6399597527064038
last_fifth_by_subject,S3,blend_random_forest_rule_0.5,random_forest,0.35,0.6369478829671705
last_fifth_by_subject,S3,blend_random_forest_rule_0.5,random_forest,0.5,0.6383213022795012
last_fifth_by_subject,S3,blend_random_forest_rule_0.5,random_forest,0.75,0.6584442516451069
last_fifth_by_subject,S3,blend_random_forest_rule_0.5,random_forest,1.0,0.711484217152487
last_fifth_by_subject,S3,blend_random_forest_rule_0.75,random_forest,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_random_forest_rule_0.75,random_forest,0.15,0.6508200646343744
last_fifth_by_subject,S3,blend_random_forest_rule_0.75,random_forest,0.25,0.6460028289424812
last_fifth_by_subject,S3,blend_random_forest_rule_0.75,random_forest,0.35,0.642901504475992
last_fifth_by_subject,S3,blend_random_forest_rule_0.75,random_forest,0.5,0.6414162549130987
last_fifth_by_subject,S3,blend_random_forest_rule_0.75,random_forest,0.75,0.6478448197173923
last_fifth_by_subject,S3,blend_random_forest_rule_0.75,random_forest,1.0,0.6679969265222266
last_fifth_by_subject,S3,model_extra_trees,extra_trees,0.0,0.661461703810048
last_fifth_by_subject,S3,model_extra_trees,extra_trees,0.15,0.6509511320339516
last_fifth_by_subject,S3,model_extra_trees,extra_trees,0.25,0.6461284336823163
last_fifth_by_subject,S3,model_extra_trees,extra_trees,0.35,0.642912457546285
last_fifth_by_subject,S3,model_extra_trees,extra_trees,0.5,0.6409470423735206
last_fifth_by_subject,S3,model_extra_trees,extra_trees,0.75,0.6451151017067746
last_fifth_by_subject,S3,model_extra_trees,extra_trees,1.0,0.6591324389482238
last_fifth_by_subject,S3,blend_extra_trees_rule_0.25,extra_trees,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_extra_trees_rule_0.25,extra_trees,0.15,0.6410510035453673
last_fifth_by_subject,S3,blend_extra_trees_rule_0.25,extra_trees,0.25,0.6346859948928706
last_fifth_by_subject,S3,blend_extra_trees_rule_0.25,extra_trees,0.35,0.6338402280762663
last_fifth_by_subject,S3,blend_extra_trees_rule_0.25,extra_trees,0.5,0.6434264625942305
last_fifth_by_subject,S3,blend_extra_trees_rule_0.25,extra_trees,0.75,0.6961211449021883
last_fifth_by_subject,S3,blend_extra_trees_rule_0.25,extra_trees,1.0,0.8414460022506042
last_fifth_by_subject,S3,blend_extra_trees_rule_0.5,extra_trees,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_extra_trees_rule_0.5,extra_trees,0.15,0.6431267494105142
last_fifth_by_subject,S3,blend_extra_trees_rule_0.5,extra_trees,0.25,0.6351446177375006
last_fifth_by_subject,S3,blend_extra_trees_rule_0.5,extra_trees,0.35,0.6302681208601221
last_fifth_by_subject,S3,blend_extra_trees_rule_0.5,extra_trees,0.5,0.6286827335365527
last_fifth_by_subject,S3,blend_extra_trees_rule_0.5,extra_trees,0.75,0.6429436002312235
last_fifth_by_subject,S3,blend_extra_trees_rule_0.5,extra_trees,1.0,0.688067603949303
last_fifth_by_subject,S3,blend_extra_trees_rule_0.75,extra_trees,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_extra_trees_rule_0.75,extra_trees,0.15,0.6464379937276737
last_fifth_by_subject,S3,blend_extra_trees_rule_0.75,extra_trees,0.25,0.6390223466510072
last_fifth_by_subject,S3,blend_extra_trees_rule_0.75,extra_trees,0.35,0.6334964162560152
last_fifth_by_subject,S3,blend_extra_trees_rule_0.75,extra_trees,0.5,0.6285904441868075
last_fifth_by_subject,S3,blend_extra_trees_rule_0.75,extra_trees,0.75,0.6296072358917575
last_fifth_by_subject,S3,blend_extra_trees_rule_0.75,extra_trees,1.0,0.6444411647777758
last_fifth_by_subject,S3,model_hist_gradient_boosting,hist_gradient_boosting,0.0,0.661461703810048
last_fifth_by_subject,S3,model_hist_gradient_boosting,hist_gradient_boosting,0.15,0.6541759226359238
last_fifth_by_subject,S3,model_hist_gradient_boosting,hist_gradient_boosting,0.25,0.6520551498559708
last_fifth_by_subject,S3,model_hist_gradient_boosting,hist_gradient_boosting,0.35,0.6521371984257393
last_fifth_by_subject,S3,model_hist_gradient_boosting,hist_gradient_boosting,0.5,0.6566716576247554
last_fifth_by_subject,S3,model_hist_gradient_boosting,hist_gradient_boosting,0.75,0.6788017244121619
last_fifth_by_subject,S3,model_hist_gradient_boosting,hist_gradient_boosting,1.0,0.7336076302821571
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.15,0.6419502634626387
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.25,0.6366064652946155
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.35,0.6373508310690257
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.5,0.6509732935870133
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,0.75,0.7196409552040675
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.25,hist_gradient_boosting,1.0,0.9458543518098576
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.15,0.6448221617976864
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.25,0.6385162032100586
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.35,0.6360117494665392
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.5,0.639896235578719
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,0.75,0.6726337681564034
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.5,hist_gradient_boosting,1.0,0.7774803470671617
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.15,0.6488852679282152
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.25,0.6436260566074988
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.35,0.6408707370654636
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.5,0.6417548017217559
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,0.75,0.6600588599562558
last_fifth_by_subject,S3,blend_hist_gradient_boosting_rule_0.75,hist_gradient_boosting,1.0,0.7198482147935661
last_fifth_by_subject,S3,model_mlp,mlp,0.0,0.661461703810048
last_fifth_by_subject,S3,model_mlp,mlp,0.15,0.6501156367946649
last_fifth_by_subject,S3,model_mlp,mlp,0.25,0.6531845725400707
last_fifth_by_subject,S3,model_mlp,mlp,0.35,0.664671518222756
last_fifth_by_subject,S3,model_mlp,mlp,0.5,0.6996800165807309
last_fifth_by_subject,S3,model_mlp,mlp,0.75,0.830773644478286
last_fifth_by_subject,S3,model_mlp,mlp,1.0,1.6537963259604809
last_fifth_by_subject,S3,blend_mlp_rule_0.25,mlp,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_mlp_rule_0.25,mlp,0.15,0.6393754337270463
last_fifth_by_subject,S3,blend_mlp_rule_0.25,mlp,0.25,0.6326113832711544
last_fifth_by_subject,S3,blend_mlp_rule_0.25,mlp,0.35,0.6321544096915404
last_fifth_by_subject,S3,blend_mlp_rule_0.25,mlp,0.5,0.6447369965220587
last_fifth_by_subject,S3,blend_mlp_rule_0.25,mlp,0.75,0.719993047946694
last_fifth_by_subject,S3,blend_mlp_rule_0.25,mlp,1.0,1.4411910376217323
last_fifth_by_subject,S3,blend_mlp_rule_0.5,mlp,0.0,0.661461703810048
last_fifth_by_subject,S3,blend_mlp_rule_0.5,mlp,0.15,0.6408056273405186
last_fifth_by_subject,S3,blend_mlp_rule_0.5,mlp,0.25,0.633763172240779
last_fifth_by_subject,S3,blend_mlp_rule_0.5,mlp,0.35,0.6321276484873798
last_fifth_by_subject,S3,blend_mlp_rule_0.5,mlp,0.5,0.6411448364290433
last_fifth_by_subject,S3,blend_mlp_rule_0.5,mlp,0.75,0.7033413690943527
last_fifth_by_subject,S3,blend_mlp_rule_0.5,mlp,1.0,1.3147422341304231
last_fifth_by_subject,S3,blend_mlp_rule_0.75,mlp,0.0,0.661461703810048
